#separator:comma
#html:true
#tags column:4
#columns:Learnable,Definition,Audio,Level tags
"جِدارٌ/جُدْرانٌ","mur(s)","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936598_200106_1934_58.mp3]","Qissas_an-nabiyîn_(3ème_année)::29_Tableau_73-74"
"حُجْرَةٌ/حُجُراتٌ","pièce, chambre","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936599_200106_1935_08.mp3]","Qissas_an-nabiyîn_(3ème_année)::29_Tableau_73-74"
"خَرابٌ","ruines","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936600_200106_1935_17.mp3]","Qissas_an-nabiyîn_(3ème_année)::29_Tableau_73-74"
"دابَّةٌ/دوابُّ","bête(s), monture(s)","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936601_200106_1935_27.mp3]","Qissas_an-nabiyîn_(3ème_année)::29_Tableau_73-74"
"رُعْبٌ","peur, épouvante","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936602_200106_1935_36.mp3]","Qissas_an-nabiyîn_(3ème_année)::29_Tableau_73-74"
"رَقَصَ/يَرْقُصُ","danser","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936603_200106_1935_54.mp3]","Qissas_an-nabiyîn_(3ème_année)::29_Tableau_73-74"
"سَحابٌ/سُحُبٌ","nuage(s)","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936604_200106_1936_04.mp3]","Qissas_an-nabiyîn_(3ème_année)::29_Tableau_73-74"
"شَوقٌ/أَشْواقٌ","désir(s) ardent(s)","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936605_200106_1936_16.mp3]","Qissas_an-nabiyîn_(3ème_année)::29_Tableau_73-74"
"صاح/يَصيحُ","crier","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936606_200106_1936_28.mp3]","Qissas_an-nabiyîn_(3ème_année)::29_Tableau_73-74"
"صَحْراءُ","désert","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936607_200106_1936_41.mp3]","Qissas_an-nabiyîn_(3ème_année)::29_Tableau_73-74"
"طارَ/يَطيرُ","voler (oiseau)","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936608_200106_1936_53.mp3]","Qissas_an-nabiyîn_(3ème_année)::29_Tableau_73-74"
"غَريبٌ/غُرَباءُ","étrange(s), étranger(s), bizarre(s)","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936609_200106_1937_04.mp3]","Qissas_an-nabiyîn_(3ème_année)::29_Tableau_73-74"
"قَلَعَ/يَقْلَعُ","arracher","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936610_200106_1937_16.mp3]","Qissas_an-nabiyîn_(3ème_année)::29_Tableau_73-74"
"مَيْتٌ/مَيِّتٌ/أمواتٌ/مَوتى","mort(s), décédé (s)","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936611_200106_1937_27.mp3]","Qissas_an-nabiyîn_(3ème_année)::29_Tableau_73-74"
"نَخْلَةٌ/نَخيلٌ","palmier(s), palmeraie","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936612_200106_1937_37.mp3]","Qissas_an-nabiyîn_(3ème_année)::29_Tableau_73-74"
"هَبَّ/يَهُبُّ","souffler (le vent)","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936613_200106_1937_46.mp3]","Qissas_an-nabiyîn_(3ème_année)::29_Tableau_73-74"
"هَدَمَ/يَهْدِمُ","détruire","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936614_200106_1938_06.mp3]","Qissas_an-nabiyîn_(3ème_année)::29_Tableau_73-74"
"أَنْبَتَ/يُنْبِتُ","faire pousser","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936650_200106_1925_30.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"بَديعٌ","magnifique","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936651_200106_1925_47.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"بَرَكَةٌ/بَرَكاتٌ","bénédiction(s)","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936652_200106_1925_56.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"ثَمَرٌ/ثِمارٌ/أثْمارٌ","fruit(s)","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936653_200106_1926_09.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"ثمودُ","Thamoud","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936654_200106_1926_26.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"جَنّاتٌ تَجري مِن تَحتِها الأنهارُ","des jardins en bas desquels coulent des rivières","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936655_200106_1926_40.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"ربيع","(le) printemps","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936656_200106_1927_00.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"زِراعَةٌ","agriculture","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936657_200106_1927_15.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"زَهْرٌ/أَزْهارٌ","fleur(s)","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936658_200106_1927_24.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"شَمْعٌ","cire","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936659_200106_1927_33.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"صِناعَةٌ/صَنائِعُ","artisanat(s), industrie(s)","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936660_200106_1927_42.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"عِمارَةٌ","construction","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936661_200106_1927_54.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"فاقَ/يَفوقُ","dépasser, être au dessus","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936662_200106_1928_07.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"فاكِهَةٌ/فَواكِهُ","fruit(s)","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936663_200106_1928_17.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"فَتَحَ/يَفْتَحُ","ouvrir (donner)","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936664_200106_1928_30.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"ناقَةٌ","chamelle","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936665_200106_1928_44.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"نَقْشٌ/نُقوشٌ","gravure(s), dessin(s)","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936666_200106_1928_57.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"نَقَشَ/يَنْقُشُ","graver","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936667_200106_1929_13.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"وَرِثَ/يَرِثُ","hériter","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936668_200106_1929_35.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"آمِنٌ","tranquille, paisible","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936669_200106_1929_47.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"تَعالى","Le Très-Haut","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936670_200106_1929_57.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"خَوفٌ","peur","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936671_200106_1930_08.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"سَهْلٌ","plaine, facile","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936672_200106_1930_18.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"طُغْيانٌ","tyrannie, injustice","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936673_200106_1930_28.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"لَعَلَّ","peut être, dans l'espoir que","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936674_200106_1930_38.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"أَذَلَّ/يُذِلُّ","humilier","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936675_200106_1930_48.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"جَهْلٌ","ignorance","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936676_200106_1930_57.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"طيِّباتٌ","bonnes choses","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936677_200106_1931_07.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"ظَلَمَ/يَظْلِمُ","être injuste","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936678_200106_1931_19.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"عابِدٌ/عُبّادٌ","adorateur(s)","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936679_200106_1931_29.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"عَصى/يَعْصي","désobéir","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936680_200106_1931_53.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"كَرَّمَ/يُكَرِّمُ","honorer","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936681_200106_1932_05.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"كَفى/يَكْفي","suffire","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936682_200106_1932_15.mp3]","Qissas_an-nabiyîn_(3ème_année)::30_Tableau_75-77"
"أَشارَ/يُشيرُ","montrer","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936711_200106_1922_47.mp3]","Qissas_an-nabiyîn_(3ème_année)::31_Tableau_78-79"
"سَعيدٌ/سُعَداءُ","heureux","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936712_200106_1922_56.mp3]","Qissas_an-nabiyîn_(3ème_année)::31_Tableau_78-79"
"شَرَّفَ/يُشَرِّفُ","honorer, anoblir","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936713_200106_1923_06.mp3]","Qissas_an-nabiyîn_(3ème_année)::31_Tableau_78-79"
"صالِحٌ","Salih","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936714_200106_1923_16.mp3]","Qissas_an-nabiyîn_(3ème_année)::31_Tableau_78-79"
"ظُلْمَةٌ/ظُلُماتٌ","ténèbres, obscurité(s)","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936715_200106_1923_25.mp3]","Qissas_an-nabiyîn_(3ème_année)::31_Tableau_78-79"
"فَرَسٌ/أَفْراسٌ","cheval(aux)","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936716_200106_1923_42.mp3]","Qissas_an-nabiyîn_(3ème_année)::31_Tableau_78-79"
"كَرامَةٌ","dignité, générosité, prodige","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936717_200106_1923_52.mp3]","Qissas_an-nabiyîn_(3ème_année)::31_Tableau_78-79"
"كَسَبَ/يَكْسِبُ","gagner, acquérir","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936718_200106_1924_03.mp3]","Qissas_an-nabiyîn_(3ème_année)::31_Tableau_78-79"
"نَجيبٌ/نُجَباءُ","distingué(s), remarquable(s)","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936719_200106_1924_13.mp3]","Qissas_an-nabiyîn_(3ème_année)::31_Tableau_78-79"
"وَراء","derrière","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936720_200106_1924_22.mp3]","Qissas_an-nabiyîn_(3ème_année)::31_Tableau_78-79"
"أَعْجَبَ/يُعْجِبُ","plaire","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936721_200106_1924_31.mp3]","Qissas_an-nabiyîn_(3ème_année)::31_Tableau_78-79"
"بَعَثَ/يَبْعَثُ","envoyer, ressusciter","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936722_200106_1924_41.mp3]","Qissas_an-nabiyîn_(3ème_année)::31_Tableau_78-79"
"خادِمٌ/خُدّامٌ-خَدَمٌ","serviteur(s), valet(s)","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936723_200106_1924_52.mp3]","Qissas_an-nabiyîn_(3ème_année)::31_Tableau_78-79"
"زَرْعٌ/زُروعٌ","plantation(s)","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936724_200106_1925_04.mp3]","Qissas_an-nabiyîn_(3ème_année)::31_Tableau_78-79"
"صَوتٌ/أصْواتٌ","voix","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936725_200106_1925_14.mp3]","Qissas_an-nabiyîn_(3ème_année)::31_Tableau_78-79"
"افتَرى/يَفْتَري","forger un mensonge","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936760_200106_1919_33.mp3]","Qissas_an-nabiyîn_(3ème_année)::32_Tableau_80-82"
"تُرابٌ","terre","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936761_200106_1919_42.mp3]","Qissas_an-nabiyîn_(3ème_année)::32_Tableau_80-82"
"حَيِيَ/يَحْيى","être vivant","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936762_200106_1919_53.mp3]","Qissas_an-nabiyîn_(3ème_année)::32_Tableau_80-82"
"دِعايَةٌ","propagande","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936763_200106_1920_04.mp3]","Qissas_an-nabiyîn_(3ème_année)::32_Tableau_80-82"
"مال/يَميلُ","pencher vers, sympathiser","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936764_200106_1920_14.mp3]","Qissas_an-nabiyîn_(3ème_année)::32_Tableau_80-82"
"مَبْعوثٌ","envoyé, ressuscité","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936765_200106_1920_27.mp3]","Qissas_an-nabiyîn_(3ème_année)::32_Tableau_80-82"
"مُخْرَجٌ/مُخْرَجون","extrait(s), ressuscité(s)","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936766_200106_1920_37.mp3]","Qissas_an-nabiyîn_(3ème_année)::32_Tableau_80-82"
"هَيْهاتَ","c'est loin","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936767_200106_1920_46.mp3]","Qissas_an-nabiyîn_(3ème_année)::32_Tableau_80-82"
"أَصْبَحَ/ يُصْبِحُ","devenir","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936768_200106_1920_56.mp3]","Qissas_an-nabiyîn_(3ème_année)::32_Tableau_80-82"
"تَعَبٌ","fatigue","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936769_200106_1921_08.mp3]","Qissas_an-nabiyîn_(3ème_année)::32_Tableau_80-82"
"خابَ/يَخيبُ","échouer","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936770_200106_1921_18.mp3]","Qissas_an-nabiyîn_(3ème_année)::32_Tableau_80-82"
"سِنٌّ","âge","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936771_200106_1921_29.mp3]","Qissas_an-nabiyîn_(3ème_année)::32_Tableau_80-82"
"ظَنٌّ/ظُنُونٌ","pensée(s)","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936772_200106_1921_39.mp3]","Qissas_an-nabiyîn_(3ème_année)::32_Tableau_80-82"
"كِبارُ الناسِ","grands personnages","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936773_200106_1921_50.mp3]","Qissas_an-nabiyîn_(3ème_année)::32_Tableau_80-82"
"مَرَّ/يَمُرُّ بِـ","passer par","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936774_200106_1922_19.mp3]","Qissas_an-nabiyîn_(3ème_année)::32_Tableau_80-82"
"نَعيمٌ","bien-être, opulence","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936775_200106_1922_31.mp3]","Qissas_an-nabiyîn_(3ème_année)::32_Tableau_80-82"
"أَصْلَحَ/يُصْلِحُ","réformer, corriger","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936807_200106_1914_48.mp3]","Qissas_an-nabiyîn_(3ème_année)::33_Tableau_83-85"
"فَجَرَ/يَفْجُرُ","se débaucher, mentir","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936808_200106_1914_59.mp3]","Qissas_an-nabiyîn_(3ème_année)::33_Tableau_83-85"
"مُسَحَّرٌ/مُسَحَّرون","ensorcelé(s)","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936809_200106_1915_23.mp3]","Qissas_an-nabiyîn_(3ème_année)::33_Tableau_83-85"
"أيْقَنَ/يوقِنُ","avoir la certitude","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936810_200106_1915_33.mp3]","Qissas_an-nabiyîn_(3ème_année)::33_Tableau_83-85"
"حامِلٌ","enceinte, pleine","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936811_200106_1915_43.mp3]","Qissas_an-nabiyîn_(3ème_année)::33_Tableau_83-85"
"نَبَتَ/يَنْبُتُ","pousser","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936812_200106_1915_54.mp3]","Qissas_an-nabiyîn_(3ème_année)::33_Tableau_83-85"
"نَتَجَ/يَنْتِجُ","résulter de","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936813_200106_1916_03.mp3]","Qissas_an-nabiyîn_(3ème_année)::33_Tableau_83-85"
"احتَرَمَ/يَحْتَرِمُ","respecter","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936814_200208_2000_39.mp3]","Qissas_an-nabiyîn_(3ème_année)::33_Tableau_83-85"
"سوءٌ","mal","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936815_200106_1916_26.mp3]","Qissas_an-nabiyîn_(3ème_année)::33_Tableau_83-85"
"عَلَفٌ","fourrage","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936816_200106_1916_40.mp3]","Qissas_an-nabiyîn_(3ème_année)::33_Tableau_83-85"
"قُدْرَةٌ","puissance","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936817_200106_1916_50.mp3]","Qissas_an-nabiyîn_(3ème_année)::33_Tableau_83-85"
"قَريبٌ","proche","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936818_200106_1916_59.mp3]","Qissas_an-nabiyîn_(3ème_année)::33_Tableau_83-85"
"كُلَّما","à chaque fois","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936819_200106_1917_09.mp3]","Qissas_an-nabiyîn_(3ème_année)::33_Tableau_83-85"
"ماشِيَةٌ/مَواشٍ","bétail","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936820_200106_1917_18.mp3]","Qissas_an-nabiyîn_(3ème_année)::33_Tableau_83-85"
"مَسَّ/يَمَسُّ","toucher","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936821_200106_1917_28.mp3]","Qissas_an-nabiyîn_(3ème_année)::33_Tableau_83-85"
"نَفَرَ/يَنْفِرُ","s'effrayer, s'enfuir","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936822_200106_1917_40.mp3]","Qissas_an-nabiyîn_(3ème_année)::33_Tableau_83-85"
"نَوْبَةٌ","tour de rôle","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936823_200106_1918_39.mp3]","Qissas_an-nabiyîn_(3ème_année)::33_Tableau_83-85"
"استَكْبَرَ/ يَسْتَكْبِرُ","s'enorgueillir","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936870_200208_1958_56.mp3]","Qissas_an-nabiyîn_(3ème_année)::34_Tableau_86-87"
"حَذَّرَ/يُحَذِّرُ","mettre en garde,prévenir","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936871_200106_1903_35.mp3]","Qissas_an-nabiyîn_(3ème_année)::34_Tableau_86-87"
"حَذِرَ/يَحْذَرُ","être sur ses gardes, faire attention","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936872_200106_1903_48.mp3]","Qissas_an-nabiyîn_(3ème_année)::34_Tableau_86-87"
"سَهْمٌ/سِهامٌ","flèche(s)","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936873_200106_1903_58.mp3]","Qissas_an-nabiyîn_(3ème_année)::34_Tableau_86-87"
"شَقِيٌّ/أَشْقِياءُ","malheureu(x)","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936874_200106_1904_11.mp3]","Qissas_an-nabiyîn_(3ème_année)::34_Tableau_86-87"
"ضَجِرَ/يَضْجَرُ","se lasser","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936875_200106_1904_20.mp3]","Qissas_an-nabiyîn_(3ème_année)::34_Tableau_86-87"
"طَغى/ يَطْغى","dépasser les bornes, opprimer","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936876_200106_1904_30.mp3]","Qissas_an-nabiyîn_(3ème_année)::34_Tableau_86-87"
"نَحَرَ/يَنْحَرُ","égorger","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936877_200106_1904_40.mp3]","Qissas_an-nabiyîn_(3ème_année)::34_Tableau_86-87"
"أَبْلَغَ/يُبْلِغُ","transmettre","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936878_200106_1904_56.mp3]","Qissas_an-nabiyîn_(3ème_année)::34_Tableau_86-87"
"ألا","particule d'exclamation (allons, en vérité)","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936879_200106_1905_07.mp3]","Qissas_an-nabiyîn_(3ème_année)::34_Tableau_86-87"
"باكٍ/باكون","qui pleure(nt)","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936880_200106_1905_16.mp3]","Qissas_an-nabiyîn_(3ème_année)::34_Tableau_86-87"
"تِسْعٌ","neuf","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936881_200106_1905_28.mp3]","Qissas_an-nabiyîn_(3ème_année)::34_Tableau_86-87"
"تَفَطَّرَ/يَتَفَطَّرُ","se fendre","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936882_200106_1905_37.mp3]","Qissas_an-nabiyîn_(3ème_année)::34_Tableau_86-87"
"تِلْكَ","cette","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936883_200106_1905_47.mp3]","Qissas_an-nabiyîn_(3ème_année)::34_Tableau_86-87"
"تَمَتَّعَ/يَتَمَتَّعُ","jouir, profiter","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936884_200106_1905_57.mp3]","Qissas_an-nabiyîn_(3ème_année)::34_Tableau_86-87"
"تَهَدَّمَ/يَتَهَدَّمُ","s'écrouler","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936885_200106_1906_06.mp3]","Qissas_an-nabiyîn_(3ème_année)::34_Tableau_86-87"
"ثَلاثٌ","trois","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936886_200106_1906_18.mp3]","Qissas_an-nabiyîn_(3ème_année)::34_Tableau_86-87"
"حَذَراً","de crainte que","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936887_200106_1906_27.mp3]","Qissas_an-nabiyîn_(3ème_année)::34_Tableau_86-87"
"حَزينٌ","triste","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936888_200106_1906_39.mp3]","Qissas_an-nabiyîn_(3ème_année)::34_Tableau_86-87"
"حَلَفَ/يَحْلِفُ","jurer, prêter serment","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936890_200106_1906_48.mp3]","Qissas_an-nabiyîn_(3ème_année)::34_Tableau_86-87"
"خَرِبَ/يَخْرَبُ","tomber en ruines","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936891_200106_1906_59.mp3]","Qissas_an-nabiyîn_(3ème_année)::34_Tableau_86-87"
"دارٌ/دُورٌ/دِيارٌ","demeure(s), dans le verset= pays, contrée","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936892_200106_1907_09.mp3]","Qissas_an-nabiyîn_(3ème_année)::34_Tableau_86-87"
"داعٍ /دُعاةٌ","qui invite, héraut","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936893_200106_1907_18.mp3]","Qissas_an-nabiyîn_(3ème_année)::34_Tableau_86-87"
"زِلْزالٌ/زَلازِلُ","tremblement(s) de terre","[sound:qissas-an-nabiyin-3eme-annee_1343588c_129936894_200106_1907_29.mp3]","Qissas_an-nabiyîn_(3ème_année)::34_Tableau_86-87"
