#separator:comma
#html:true
#tags column:4
#columns:Learnable,Definition,Audio,Level tags
"رُكْنٌ/أَرْكانٌ","pilier(s), les grands de l'état","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895908_200106_1527_47.mp3]","Qissas_an-nabiyîn_(4ème_année)::20_Tableau_125-126"
"لاقَ/يَليقُ","être digne de","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895909_200106_1527_50.mp3]","Qissas_an-nabiyîn_(4ème_année)::20_Tableau_125-126"
"مُتَسَرِّعٌ","hâtif(ve)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895910_200106_1527_54.mp3]","Qissas_an-nabiyîn_(4ème_année)::20_Tableau_125-126"
"مُرْسِلٌ","envoyeur","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895911_200106_1527_59.mp3]","Qissas_an-nabiyîn_(4ème_année)::20_Tableau_125-126"
"مُرْسَلٌ/مُرْسَلون","envoyé(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895912_200106_1528_04.mp3]","Qissas_an-nabiyîn_(4ème_année)::20_Tableau_125-126"
"مَفْتوحٌ","ouvert(e), conquis(e)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895913_200106_1528_09.mp3]","Qissas_an-nabiyîn_(4ème_année)::20_Tableau_125-126"
"هَدِيَّةٌ/هَدايا","cadeau(x)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895914_200106_1528_13.mp3]","Qissas_an-nabiyîn_(4ème_année)::20_Tableau_125-126"
"هَزيمَةٌ","défaite","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895915_200106_1528_16.mp3]","Qissas_an-nabiyîn_(4ème_année)::20_Tableau_125-126"
"اخْتَبَرَ/يَخْتَبِرُ","tester, éprouver","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895916_200211_2039_09.mp3]","Qissas_an-nabiyîn_(4ème_année)::20_Tableau_125-126"
"أَدَلُّ","qui montre d'une manière plus évidente","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895917_200106_1528_24.mp3]","Qissas_an-nabiyîn_(4ème_année)::20_Tableau_125-126"
"أَعْرَضَ/يُعْرِضُ عَن","éviter, se détourner de","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895918_200106_1528_27.mp3]","Qissas_an-nabiyîn_(4ème_année)::20_Tableau_125-126"
"أَقْبَلَ/يُقْبِلُ","venir, se mettre à","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895919_200106_1528_31.mp3]","Qissas_an-nabiyîn_(4ème_année)::20_Tableau_125-126"
"بَرَّأَ/يُبَرِّئُ","innocenter","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895920_200106_1528_36.mp3]","Qissas_an-nabiyîn_(4ème_année)::20_Tableau_125-126"
"بَعْثَةٌ","délégation","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895921_200106_1534_03.mp3]","Qissas_an-nabiyîn_(4ème_année)::20_Tableau_125-126"
"بَلاطٌ","sol","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895922_200106_1529_32.mp3]","Qissas_an-nabiyîn_(4ème_année)::20_Tableau_125-126"
"تَبَيَّنَ/يَتَبَيَّنُ","s'apercevoir, être évident","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895923_200106_1529_24.mp3]","Qissas_an-nabiyîn_(4ème_année)::20_Tableau_125-126"
"تَحَقَّقَ/يَتَحَقَّقُ مِنْ","vérifier, savoir avec certitude","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895924_200106_1529_50.mp3]","Qissas_an-nabiyîn_(4ème_année)::20_Tableau_125-126"
"تَغْييرٌ","changement","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895925_200106_1529_54.mp3]","Qissas_an-nabiyîn_(4ème_année)::20_Tableau_125-126"
"حَسِبَ/يَحْسِبُ","penser, croire","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895926_200106_1529_58.mp3]","Qissas_an-nabiyîn_(4ème_année)::20_Tableau_125-126"
"خاضِعٌ","soumis(e)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895927_200106_1530_01.mp3]","Qissas_an-nabiyîn_(4ème_année)::20_Tableau_125-126"
"زُجاجٌ","verre","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895928_200106_1530_07.mp3]","Qissas_an-nabiyîn_(4ème_année)::20_Tableau_125-126"
"زَهِدَ/يَزْهَدُ","renoncer, abandonner","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895929_200106_1530_10.mp3]","Qissas_an-nabiyîn_(4ème_année)::20_Tableau_125-126"
"ساقٌ","jambe","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895930_200106_1530_17.mp3]","Qissas_an-nabiyîn_(4ème_année)::20_Tableau_125-126"
"ساوَمَ/يُساوِمُ","marchander","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895931_200106_1530_22.mp3]","Qissas_an-nabiyîn_(4ème_année)::20_Tableau_125-126"
"طاقَةٌ","force, puissance","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895932_200106_1530_26.mp3]","Qissas_an-nabiyîn_(4ème_année)::20_Tableau_125-126"
"قُصورٌ","incapacité, insuffisance","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895933_200106_1530_30.mp3]","Qissas_an-nabiyîn_(4ème_année)::20_Tableau_125-126"
"مُساوَمَةٌ","marchandage","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895934_200106_1530_34.mp3]","Qissas_an-nabiyîn_(4ème_année)::20_Tableau_125-126"
"مَظْهَرٌ/مَظاهِرُ","aspect(s),manifestation(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895935_200106_1530_39.mp3]","Qissas_an-nabiyîn_(4ème_année)::20_Tableau_125-126"
"مُوَحِّدٌ","monothéiste","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895936_200106_1530_42.mp3]","Qissas_an-nabiyîn_(4ème_année)::20_Tableau_125-126"
"نَسَبَ/يَنْسِبُ","attribuer à","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895937_200106_1530_46.mp3]","Qissas_an-nabiyîn_(4ème_année)::20_Tableau_125-126"
"وُصولٌ","arrivée","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895938_200106_1534_52.mp3]","Qissas_an-nabiyîn_(4ème_année)::20_Tableau_125-126"
"ابْتِلاءٌ","épreuve, malheur","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895974_200211_2037_38.mp3]","Qissas_an-nabiyîn_(4ème_année)::21_Tableau_127"
"ابتَلى/يَبْتَلي","éprouver, expérimenter","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895975_200211_2037_46.mp3]","Qissas_an-nabiyîn_(4ème_année)::21_Tableau_127"
"بَدَنٌ/أَبْدانٌ","corps","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895976_200106_1532_34.mp3]","Qissas_an-nabiyîn_(4ème_année)::21_Tableau_127"
"حَنا/يَحْنو عَلى","avoir pitié de","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895977_200106_1532_38.mp3]","Qissas_an-nabiyîn_(4ème_année)::21_Tableau_127"
"دام/يَدوم","durer, demeurer","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895978_200106_1532_42.mp3]","Qissas_an-nabiyîn_(4ème_année)::21_Tableau_127"
"ذِكْرى","rappel, souvenir","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895979_200106_1532_47.mp3]","Qissas_an-nabiyîn_(4ème_année)::21_Tableau_127"
"رِضاءٌ/رِضًا/رِضًى","satisfaction, agrément","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895980_200106_1532_52.mp3]","Qissas_an-nabiyîn_(4ème_année)::21_Tableau_127"
"رَفْعٌ","élévation","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895981_200106_1532_56.mp3]","Qissas_an-nabiyîn_(4ème_année)::21_Tableau_127"
"سَليمٌ","sain, indemne, bien-portant","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895982_200106_1533_00.mp3]","Qissas_an-nabiyîn_(4ème_année)::21_Tableau_127"
"سِوى","excepté","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895983_200106_1533_04.mp3]","Qissas_an-nabiyîn_(4ème_année)::21_Tableau_127"
"ضِعْفٌ/أَضْعافٌ","double","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895984_200106_1533_08.mp3]","Qissas_an-nabiyîn_(4ème_année)::21_Tableau_127"
"عافَى/يُعافِي","rendre la santé, préserver","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895985_200106_1533_11.mp3]","Qissas_an-nabiyîn_(4ème_année)::21_Tableau_127"
"مَرْضِيٌّ","satisfaisant(e), agréé(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895986_200106_1533_16.mp3]","Qissas_an-nabiyîn_(4ème_année)::21_Tableau_127"
"مُسْتَجابٌ","exaucé, accepté","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895987_200106_1533_20.mp3]","Qissas_an-nabiyîn_(4ème_année)::21_Tableau_127"
"مُضاعَفٌ","doublé(e)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895988_200106_1533_23.mp3]","Qissas_an-nabiyîn_(4ème_année)::21_Tableau_127"
"نَعَمٌ/أَنْعامٌ","bétail, bestiaux","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895989_200106_1533_26.mp3]","Qissas_an-nabiyîn_(4ème_année)::21_Tableau_127"
"نَمَطٌ","style, mode","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129895990_200106_1533_31.mp3]","Qissas_an-nabiyîn_(4ème_année)::21_Tableau_127"
"إثْباتٌ","confirmation démonstration,","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896041_200106_1804_43.mp3]","Qissas_an-nabiyîn_(4ème_année)::22_Tableau_128-129"
"إغاثَةٌ","secours, aide","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896042_200106_1805_00.mp3]","Qissas_an-nabiyîn_(4ème_année)::22_Tableau_128-129"
"أَمَلٌ","espoir","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896043_200106_1805_12.mp3]","Qissas_an-nabiyîn_(4ème_année)::22_Tableau_128-129"
"انْسَدَّ/يَنْسَدُّ","s'obstruer","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896044_200106_1805_24.mp3]","Qissas_an-nabiyîn_(4ème_année)::22_Tableau_128-129"
"بَرَزَ/يَبْرُزُ","paraître, se montrer","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896045_200106_1805_37.mp3]","Qissas_an-nabiyîn_(4ème_année)::22_Tableau_128-129"
"تَضَرَّعَ/يَتَضَرَّعُ","implorer, supplier","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896046_200106_1805_48.mp3]","Qissas_an-nabiyîn_(4ème_année)::22_Tableau_128-129"
"حينٌ","temps","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896047_200106_1805_58.mp3]","Qissas_an-nabiyîn_(4ème_année)::22_Tableau_128-129"
"خِزْيٌ","humiliation","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896048_200106_1806_12.mp3]","Qissas_an-nabiyîn_(4ème_année)::22_Tableau_128-129"
"ظَهْرٌ/ظُهورٌ/أَظْهُرٌ","dos","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896049_200106_1806_23.mp3]","Qissas_an-nabiyîn_(4ème_année)::22_Tableau_128-129"
"لُطْفٌ","grâce, bienveillance","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896050_200106_1806_34.mp3]","Qissas_an-nabiyîn_(4ème_année)::22_Tableau_128-129"
"لَوْلا","si seulement","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896051_200106_1806_45.mp3]","Qissas_an-nabiyîn_(4ème_année)::22_Tableau_128-129"
"مَتَّعَ/يُمَتِّعُ","donner jouissance,(de la vie, des biens)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896052_200106_1806_56.mp3]","Qissas_an-nabiyîn_(4ème_année)::22_Tableau_128-129"
"مِحْنَةٌ/مِحَنٌ","épreuve(s), malheur(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896053_200106_1807_12.mp3]","Qissas_an-nabiyîn_(4ème_année)::22_Tableau_128-129"
"مَقْرونٌ","rattaché(e), joint(e)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896054_200106_1807_22.mp3]","Qissas_an-nabiyîn_(4ème_année)::22_Tableau_128-129"
"مَنْفَذٌ/مَنافِذُ","passage(s), issue(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896055_200106_1807_36.mp3]","Qissas_an-nabiyîn_(4ème_année)::22_Tableau_128-129"
"مُؤَيِّدٌ","qui renforce, qui confirme","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896056_200106_1808_02.mp3]","Qissas_an-nabiyîn_(4ème_année)::22_Tableau_128-129"
"اقْتَرَعَ/يَقْتَرِعُ","tirer au sort","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896057_200106_1809_12.mp3]","Qissas_an-nabiyîn_(4ème_année)::22_Tableau_128-129"
"الْتَقَمَ/يَلْتَقِمُ","avaler","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896058_200106_1809_23.mp3]","Qissas_an-nabiyîn_(4ème_année)::22_Tableau_128-129"
"بَطْنٌ/بُطونٌ","ventre(s), intérieur(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896059_200106_1809_40.mp3]","Qissas_an-nabiyîn_(4ème_année)::22_Tableau_128-129"
"تَلَعَّبَ/يَتَلَعَّبُ","jouer","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896060_200106_1810_04.mp3]","Qissas_an-nabiyîn_(4ème_année)::22_Tableau_128-129"
"خَفَّفَ/يُخَفِّفُ","alléger","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896061_200106_1810_20.mp3]","Qissas_an-nabiyîn_(4ème_année)::22_Tableau_128-129"
"قُرْعَةٌ","sort","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896062_200106_1810_33.mp3]","Qissas_an-nabiyîn_(4ème_année)::22_Tableau_128-129"
"مَمْلوءٌ","plein(e)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896063_200106_1810_50.mp3]","Qissas_an-nabiyîn_(4ème_année)::22_Tableau_128-129"
"نَبْتٌ","plantes, végétation","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896064_200106_1811_01.mp3]","Qissas_an-nabiyîn_(4ème_année)::22_Tableau_128-129"
"يَقْطينٌ","courge","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896065_200106_1811_13.mp3]","Qissas_an-nabiyîn_(4ème_année)::22_Tableau_128-129"
"أَعاذَ/يُعيذُ بالله","placer sous la protection d'Allah","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896208_200106_1811_43.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"أَقْوى","plus fort","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896210_200106_1811_54.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"أَوانٌ/آوِنَةٌ","temps, moment(s), saison(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896211_200106_1812_05.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"خِدْمَةٌ","service","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896212_200106_1812_16.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"رِعايَةٌ","garde, soins attentifs","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896213_200106_1812_30.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"كَفالَةٌ","garantie, garde","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896214_200106_1812_42.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"كَفَلَ/يَكْفُلُ - كَفَّلَ/يُكَفِّلُ","se charger, prendre à sa charge ou donner la garde","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896216_200106_1812_51.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"مِحْرابٌ/مَحاريبُ","autel(s), endroit élevé,niche où se tient l'imam","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896217_200106_1813_05.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"مُحَرَّرٌ","libéré, exclusivement","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896218_200106_1813_16.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"مَصْلَحَةٌ","intérêt(s), profit(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896219_200106_1813_26.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"مَكانَةٌ","rang, place","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896220_200106_1813_37.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"نَذَرَ/يَنْذُرُ","dédier, faire un vœu","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896221_200106_1813_50.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"وِلادَةٌ","naissance","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896222_200106_1814_01.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"وَلَدَ/يَلِدُ","enfanter","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896223_200106_1814_11.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"وَهَبَ/يَهَبُ","accorder, donner","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896224_200106_1814_23.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"أَبْطَلَ/يُبْطِلُ","annuler, réfuter","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896225_200106_1814_36.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"أَبْكَمُ","muet(te)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896226_200106_1814_55.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"اسْتِطاعَةٌ","faculté, pouvoir, possibilité","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896227_200106_1815_06.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"أَمارَةٌ/أماراتٌ","signe(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896228_200106_1815_20.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"بِرُّ الوالِدَينِ","piété filiale","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896229_200106_1815_31.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"حَدَثٌ/أَحْداثٌ","nouveauté(s), événement(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896230_200106_1815_41.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"خاصَّةٌ/خَواصُّ","qualité(s), particularité(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896231_200106_1815_55.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"خَصَّ/يَخُصُّ","attribuer particulièrement","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896232_200106_1816_09.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"رَمْزٌ","symbole, signe (geste)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896233_200106_1816_20.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"سَلَبَ/يَسْلُبُ","extorquer, ravir","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896234_200106_1816_29.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"عَدَمٌ","néant, négation de ce qui suit","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896235_200106_1816_39.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"عُقْرٌ","stérilité","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896236_200106_1816_51.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"عَلامَةٌ/ات","signe(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896237_200106_1818_29.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"عُلُوٌّ","hauteur, grandeur","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896238_200106_1818_40.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"فَتاةٌ/فَتَياتٌ","jeune(s) fille(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896239_200106_1818_52.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"كَوْنٌ","création, univers","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896240_200106_1819_04.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"لَدُنْ - مِن لَدُنْكَ","chez, auprès de, de ta part","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896241_200106_1819_14.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"ناطِقٌ","doué de la parole","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896242_200106_1819_25.mp3]","Qissas_an-nabiyîn_(4ème_année)::23_Tableau_130-131"
"تَبَدَّلَ/يَتَبَدَّلُ","changer, se modifier","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896292_200106_1819_47.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"خارِقٌ/خَوارِ قُلِلْعادَة","miraculeux","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896293_200106_1819_57.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"دَورٌ/أَدْوارٌ","tour, rôle, période","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896294_200106_1820_07.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"سَهُلَ/يَسْهُلُ","être facile, aisé","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896295_200106_1820_19.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"صانِعٌ","artisan, créateur","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896296_200106_1820_31.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"صَعُبَ/يَصْعُبُ","être difficile","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896297_200106_1820_41.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"طِبٌّ","médecine","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896298_200106_1820_52.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"طَبيعِيٌّ","naturel(le)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896299_200106_1821_02.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"قانونٌ/قَوانينُ","loi(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896300_200106_1821_16.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"مَثَلٌ/أَمْثالٌ","exemple(s) (être semblable, comme)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896301_200106_1821_34.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"مُريدٌ","désirant, qui veut","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896302_200106_1821_46.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"مُصَوِّرٌ","qui donne une forme,un aspect (Formateur)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896303_200106_1822_02.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"مُطْلَقٌ","absolu(e)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896304_200106_1822_13.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"اتَّصَلَ/يَتَّصِلُ","être uni à, lié avec","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896305_200106_1822_24.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"اشْتَهَرَ/يَشْتَهِرُ- اشْتُهِرَ/يُشْتَهَرُ بِ","être notoire, célèbre,répandu","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896306_200106_1822_36.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"اعْتادَ/يَعْتادُ","s'habituer à","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896308_200106_1822_49.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"الحُكْمُ الرّومانِيُّ","administration romaine (gouvernement)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896309_200106_1823_00.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"إِمكانٌ","possibilité","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896310_200106_1823_11.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"تَجَبَّرَ/يَتَجَبَّرُ","opprimer","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896311_200106_1823_34.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"تَفْسيرٌ","explication","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896312_200106_1823_47.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"تَمَسَّكَ/يَتَمَسَّكُ","s'attacher à, s'agripper","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896313_200106_1824_01.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"(رِياضِيٌّ(ة","mathématique","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896314_200106_1824_41.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"سادَ/يَسُودُ","dominer","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896315_200106_1824_57.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"ضَيِّقٌ","étroit, borné","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896316_200106_1825_09.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"ظاهِرٌ","apparent, extérieur","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896317_200106_1825_21.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"عَجْزٌ","impuissance, faiblesse","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896319_200106_1825_37.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"عِرْقٌ/عُروقٌ","veine(s)","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896320_200106_1825_50.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"عَطَفَ/يَعْطِفُ","avoir de la sympathie, de la pitié","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896321_200106_1826_05.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
"عَقْلِيٌّ","intellectuel, logique","[sound:qissas-an-nabiyin-4eme-annee_1345340c_129896322_200106_1826_17.mp3]","Qissas_an-nabiyîn_(4ème_année)::24_Tableau_132-133"
